Desempleo,Mujer,EdadJun24,roa,tep_descripcion_clean,SinEduc,Primaria,Secundaria,Superior,apo_salario,Antiguedad,Nivel_Educacion,Genero
1,0,52,12.3243475,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,463.0,113,Secundaria,Hombre
1,1,44,0.0,EMPLEADOR DOMESTICO,0,1,0,0,540.0,33,Primaria,Mujer
1,0,40,0.069649905,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,1,0,0,0,460.0,14,Sin Educación,Hombre
0,1,36,3.8973105,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,67,Secundaria,Mujer
1,1,25,0.30087522,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,472.0,7,Secundaria,Mujer
0,1,45,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,1,0,986.0,115,Secundaria,Mujer
0,0,34,10.648561,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,466.0,14,Secundaria,Hombre
1,0,36,1.3306516,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,505.0,5,Secundaria,Hombre
1,1,33,4.908972,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,500.0,29,Superior,Mujer
1,1,28,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,3,Secundaria,Mujer
0,0,31,1.0090789,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,466.0,1,Primaria,Hombre
0,0,37,25.06536,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1435.0,105,Superior,Hombre
1,1,25,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,9,Superior,Mujer
1,1,50,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,2,Secundaria,Mujer
1,0,50,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,480.0,0,Secundaria,Hombre
1,0,25,-0.04712452,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,465.0,5,Primaria,Hombre
1,1,32,0.92912877,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,531.0,58,Superior,Mujer
0,1,40,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,661.0,125,Superior,Mujer
0,0,22,15.795282,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,21,Secundaria,Hombre
0,0,26,12.281746,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,487.0,0,Secundaria,Hombre
0,0,32,3.804194,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,0,Secundaria,Hombre
0,0,37,0.6225858,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,460.0,155,Superior,Hombre
0,0,51,3.476369,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,84,Primaria,Hombre
0,1,35,-18.924696,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,608.0,16,Superior,Mujer
0,1,25,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,1,0,540.0,9,Secundaria,Mujer
0,0,38,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,1,0,0,460.0,1,Primaria,Hombre
0,1,52,0.0,ENTIDADES PÚBLICAS DE EDUCACIÓN SUPERIOR,0,0,1,0,817.0,70,Secundaria,Mujer
1,0,47,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,1,0,0,460.0,101,Primaria,Hombre
0,1,25,3.155199,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,475.0,13,Secundaria,Mujer
1,0,33,11.846011,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,490.0,21,Secundaria,Hombre
1,1,48,0.0,ENTIDADES PÚBLICAS DE EDUCACIÓN SUPERIOR,0,0,0,1,2418.0,21,Superior,Mujer
0,0,20,8.445025,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,3,Secundaria,Hombre
0,1,31,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,1,0,620.0,41,Secundaria,Mujer
1,1,60,2.416001,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,476.0,61,Secundaria,Mujer
1,0,35,0.41936228,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,461.0,16,Secundaria,Hombre
1,0,44,0.17953603,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,700.0,13,Secundaria,Hombre
1,0,25,-9.618289,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,490.0,59,Primaria,Hombre
1,0,47,2.5924966,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,465.0,5,Primaria,Hombre
1,0,30,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,1,0,0,466.0,0,Primaria,Hombre
0,0,49,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,123,Superior,Hombre
0,0,41,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,0,1,1676.0,113,Superior,Hombre
0,1,33,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,1412.0,83,Superior,Mujer
0,0,43,2.654186,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1500.0,145,Superior,Hombre
0,0,48,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,1340.0,232,Superior,Hombre
0,1,31,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,817.0,26,Superior,Mujer
0,0,27,-5.2981195,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,475.0,2,Secundaria,Hombre
1,0,29,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,530.0,53,Secundaria,Hombre
0,0,57,4.2397013,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,477.0,162,Secundaria,Hombre
1,1,22,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,540.0,9,Superior,Mujer
0,1,40,13.42914,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,471.0,171,Secundaria,Mujer
0,0,42,6.206546,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,1109.0,193,Secundaria,Hombre
1,0,41,8.584148,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,4500.0,28,Superior,Hombre
1,0,28,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,1,0,460.0,1,Secundaria,Hombre
1,1,54,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,460.0,2,Secundaria,Mujer
0,1,69,11.860463,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,465.0,74,Primaria,Mujer
1,1,34,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,1,0,0,465.0,5,Primaria,Mujer
0,0,23,-1.4527498,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,1,Secundaria,Hombre
0,0,49,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,817.0,121,Superior,Hombre
0,1,58,0.0,EMPLEADOR DOMESTICO,0,0,1,0,460.0,23,Secundaria,Mujer
1,0,39,13.898879,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,465.0,1,Primaria,Hombre
0,0,23,5.304976,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,635.0,45,Secundaria,Hombre
0,0,24,14.36693,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,9,Secundaria,Hombre
1,0,28,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,1213.0,11,Secundaria,Hombre
0,0,58,1.5250225,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,194,Primaria,Hombre
0,0,39,2.544662,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,536.0,69,Secundaria,Hombre
1,1,57,0.888506,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,0,Secundaria,Mujer
1,0,29,6.777494,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,464.0,6,Secundaria,Hombre
0,0,43,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,2042.0,104,Superior,Hombre
0,1,26,0.067712404,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,16,Primaria,Mujer
1,1,58,3.458925,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,7,Primaria,Mujer
0,1,29,0.035191298,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,471.0,4,Secundaria,Mujer
0,1,36,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,2115.0,60,Superior,Mujer
1,0,38,7.3763638,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1500.0,26,Superior,Hombre
0,1,44,1.3463355,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,96,Secundaria,Mujer
1,0,29,0.6749041,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,535.0,108,Secundaria,Hombre
1,1,25,-18.924696,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,10,Secundaria,Mujer
0,0,41,13.505787,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,472.0,30,Secundaria,Hombre
0,1,26,1.0151223,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,461.0,36,Secundaria,Mujer
0,0,38,2.0689943,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1500.0,33,Superior,Hombre
0,0,23,10.501431,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,24,Secundaria,Hombre
1,0,65,7.3287525,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,460.0,28,Superior,Hombre
0,1,20,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,460.0,21,Secundaria,Mujer
0,0,47,5.125484,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,533.0,16,Primaria,Hombre
1,0,45,0.0,CONSTRUCCION,0,0,1,0,461.0,21,Secundaria,Hombre
0,0,40,-1.0386144,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,464.0,142,Secundaria,Hombre
0,0,49,5.492622,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,129,Primaria,Hombre
0,0,57,1.1047499,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,8,Secundaria,Hombre
1,0,22,4.2788625,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,1,0,0,0,471.0,0,Sin Educación,Hombre
0,1,32,6.6390905,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,1,0,0,0,600.0,39,Sin Educación,Mujer
1,0,37,-18.924696,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,466.0,9,Primaria,Hombre
0,1,23,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,492.0,28,Secundaria,Mujer
0,0,25,14.054392,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,650.0,29,Secundaria,Hombre
0,0,35,8.501653,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,499.0,147,Secundaria,Hombre
0,1,35,1.4798042,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,119,Primaria,Mujer
0,0,30,3.7652354,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,887.0,116,Superior,Hombre
1,0,21,17.955214,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,463.0,6,Secundaria,Hombre
0,0,31,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,0,1,700.0,7,Superior,Hombre
0,0,39,0.68180144,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,2,Secundaria,Hombre
1,0,29,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,9,Secundaria,Hombre
0,1,26,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,0,1,460.0,29,Superior,Mujer
1,1,34,0.0,"EMBAJADAS, MISIONES DIPL., CONSULARES, ORG. INTERNACIONAL",0,0,0,1,3000.0,11,Superior,Mujer
0,0,57,2.5924966,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,465.0,0,Primaria,Hombre
1,1,23,-7.801868,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,487.0,4,Secundaria,Mujer
0,0,39,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,1439.0,12,Superior,Hombre
0,1,36,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,114,Superior,Mujer
1,1,36,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,1,0,986.0,5,Secundaria,Mujer
0,1,26,12.448566,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,471.0,3,Secundaria,Mujer
1,0,33,0.5119916,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,5,Secundaria,Hombre
1,0,28,-13.015585,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,460.0,25,Superior,Hombre
1,0,47,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,550.0,1,Primaria,Hombre
0,0,36,0.7079588,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,474.0,62,Superior,Hombre
1,0,67,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,1,0,817.0,251,Secundaria,Hombre
1,1,25,5.550166,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,464.0,27,Superior,Mujer
0,0,37,6.633987,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1160.0,35,Superior,Hombre
0,0,47,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,1,0,475.0,10,Secundaria,Hombre
0,0,34,4.4419746,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,505.0,173,Secundaria,Hombre
1,0,32,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,5,Superior,Hombre
1,0,50,-7.8521323,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,750.0,20,Secundaria,Hombre
0,1,36,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,460.0,41,Secundaria,Mujer
0,0,44,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,1,0,0,460.0,28,Primaria,Hombre
0,1,38,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,0,1,800.0,46,Superior,Mujer
1,1,60,3.5865746,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,0,1,914.0,254,Superior,Mujer
1,0,31,1.2683604,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,460.0,2,Superior,Hombre
0,0,34,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,1,0,1676.0,29,Secundaria,Hombre
0,1,28,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,1,0,817.0,24,Secundaria,Mujer
1,0,30,2.7766087,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,95,Secundaria,Hombre
1,0,45,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,1412.0,1,Superior,Hombre
0,0,29,1.8999541,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,4,Secundaria,Hombre
1,0,30,5.4873505,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,466.0,1,Secundaria,Hombre
1,1,30,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,2115.0,10,Superior,Mujer
0,0,56,4.252912,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,24,Primaria,Hombre
1,1,27,1.0654746,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,3,Primaria,Mujer
1,0,61,0.50054973,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,460.0,130,Superior,Hombre
1,1,25,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,800.0,3,Secundaria,Mujer
1,0,24,0.51533705,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,486.0,1,Secundaria,Hombre
0,0,30,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,1,0,0,460.0,2,Primaria,Hombre
0,1,25,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,19,Secundaria,Mujer
0,1,43,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,622.0,94,Superior,Mujer
1,1,68,0.0,EMPLEADOR DOMESTICO,0,0,1,0,460.0,92,Secundaria,Mujer
1,0,38,15.077365,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,465.0,112,Primaria,Hombre
1,1,29,4.104191,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,471.0,7,Secundaria,Mujer
1,0,35,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,1439.0,3,Superior,Hombre
1,1,25,1.1575882,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,17,Secundaria,Mujer
0,1,33,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,450.0,2,Primaria,Mujer
0,1,20,28.602795,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,476.0,12,Secundaria,Mujer
1,1,39,7.2023044,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,87,Primaria,Mujer
1,0,57,0.18920347,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,3500.0,58,Superior,Hombre
0,1,23,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,500.0,38,Secundaria,Mujer
0,1,38,4.7573543,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1528.0,110,Superior,Mujer
0,1,27,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,481.0,65,Secundaria,Mujer
1,1,28,9.385033,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,460.0,7,Superior,Mujer
0,0,37,4.5178704,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,468.0,4,Superior,Hombre
1,1,24,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,464.0,11,Secundaria,Mujer
0,0,44,4.126235,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,38,Secundaria,Hombre
1,1,22,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,1,0,621.0,4,Secundaria,Mujer
1,0,60,14.858723,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,18,Primaria,Hombre
0,1,58,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1493.0,248,Superior,Mujer
0,1,52,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,92,Superior,Mujer
0,0,56,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,712.0,92,Superior,Hombre
1,0,36,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,1,0,0,478.0,14,Primaria,Hombre
1,0,60,0.0,CONSTRUCCION,0,1,0,0,471.0,83,Primaria,Hombre
1,0,51,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,1000.0,5,Secundaria,Hombre
1,0,25,0.12981638,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,4,Secundaria,Hombre
1,1,36,3.1455667,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,464.0,20,Secundaria,Mujer
0,0,52,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,1,0,777.0,164,Secundaria,Hombre
1,1,36,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,901.0,5,Superior,Mujer
0,0,64,0.46628806,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,131,Secundaria,Hombre
0,1,56,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,675.0,235,Superior,Mujer
1,0,27,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,714.0,16,Secundaria,Hombre
1,1,48,0.0,EMPLEADOR DOMESTICO,0,1,0,0,460.0,135,Primaria,Mujer
1,0,27,0.527145,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,0,Primaria,Hombre
0,1,24,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,600.0,0,Primaria,Mujer
1,0,47,7.2023044,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,1,0,0,0,460.0,30,Sin Educación,Hombre
0,0,53,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,1,0,659.0,46,Secundaria,Hombre
1,0,40,4.533029,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,72,Primaria,Hombre
0,0,32,5.5351553,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,656.0,78,Secundaria,Hombre
1,0,63,0.0,EMPLEADOR DOMESTICO,0,1,0,0,854.0,174,Primaria,Hombre
0,0,25,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,28,Secundaria,Hombre
0,0,31,5.3714614,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,471.0,78,Superior,Hombre
1,0,20,3.6567068,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,471.0,11,Primaria,Hombre
0,1,35,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,1412.0,5,Superior,Mujer
0,0,34,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,1,0,596.0,159,Secundaria,Hombre
0,0,43,0.0,CONSTRUCCION,0,0,0,1,460.0,191,Superior,Hombre
1,1,40,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,611.0,34,Secundaria,Mujer
0,1,43,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,0,1,460.0,133,Superior,Mujer
1,0,45,7.9935403,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,10,Primaria,Hombre
0,0,35,0.0,"INSTITUCION FINANCIERA PRIVADA, BANCOS Y CIA DE SEGUROS",0,0,0,1,2622.0,119,Superior,Hombre
0,0,57,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,4433.0,234,Superior,Hombre
0,1,32,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,733.0,17,Superior,Mujer
0,1,55,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,1,0,460.0,8,Secundaria,Mujer
1,0,37,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1086.0,10,Superior,Hombre
1,1,35,0.0,ENTIDADES PÚBLICAS DE EDUCACIÓN SUPERIOR,0,0,0,1,606.0,24,Superior,Mujer
0,1,37,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,31,Superior,Mujer
1,1,39,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,114,Superior,Mujer
1,0,27,-8.7031145,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,461.0,2,Secundaria,Hombre
1,0,53,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,2864.0,193,Superior,Hombre
1,0,41,4.82127,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1500.0,21,Superior,Hombre
0,1,26,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,468.0,5,Superior,Mujer
1,0,22,11.846011,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,470.0,2,Secundaria,Hombre
0,0,53,12.646478,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,694.0,248,Secundaria,Hombre
1,1,57,0.0,EMPLEADOR DOMESTICO,0,1,0,0,460.0,40,Primaria,Mujer
1,0,21,14.593347,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,4,Primaria,Hombre
1,0,27,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,460.0,13,Secundaria,Hombre
1,1,21,-14.549166,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,2,Primaria,Mujer
0,1,45,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,16,Superior,Mujer
0,0,55,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,1,0,0,872.0,235,Primaria,Hombre
0,1,21,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,26,Secundaria,Mujer
1,0,23,10.959227,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,21,Secundaria,Hombre
1,1,35,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,5,Secundaria,Mujer
1,1,28,0.43782735,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,471.0,9,Superior,Mujer
